Feature ID,Chemical Name,Ionization Mode,DTXCID,Correct SSM structure,Number of candidate structures for feature,Chemical metadata score,MS2 score (pos),MS2 score (neg),Hazard score,Chemical metadata rank,MS2 rank (pos),MS2 rank (neg),Hazard rank
983,mdma,ESI+,DTXCID20257493,FALSE,563,0.13,0.37,,1.50,120,446,,22
983,mdma,ESI+,DTXCID20274569,FALSE,563,0.12,0.74,,1.00,140,44,,24
983,mdma,ESI+,DTXCID20275970,FALSE,563,0.24,0.43,,1.50,48,395,,22
983,mdma,ESI+,DTXCID20343264,FALSE,563,0.13,0.25,,1.50,116,524,,22
983,mdma,ESI+,DTXCID20346215,FALSE,563,0.06,0.51,,1.50,274,288,,22
983,mdma,ESI+,DTXCID20352795,FALSE,563,0.04,0.70,,0.00,334,73,,25
983,mdma,ESI+,DTXCID20400442,FALSE,563,0.09,0.32,,2.50,181,490,,12
983,mdma,ESI+,DTXCID2040076,FALSE,563,0.19,0.46,,2.43,73,350,,13
983,mdma,ESI+,DTXCID20406606,FALSE,563,0.19,0.55,,1.50,72,235,,22
983,mdma,ESI+,DTXCID20446466,FALSE,563,0.09,0.46,,1.50,178,356,,22
983,mdma,ESI+,DTXCID204683,FALSE,563,1.89,0.44,,2.50,5,378,,12
983,mdma,ESI+,DTXCID20474163,FALSE,563,0.09,0.39,,2.50,194,429,,12
983,mdma,ESI+,DTXCID20505486,FALSE,563,0.04,0.53,,1.00,328,263,,24
983,mdma,ESI+,DTXCID20511027,FALSE,563,0.04,0.56,,1.50,310,225,,22
983,mdma,ESI+,DTXCID20513344,FALSE,563,0.07,0.30,,1.50,236,503,,22
983,mdma,ESI+,DTXCID20525104,FALSE,563,0.04,0.53,,1.50,291,260,,22
983,mdma,ESI+,DTXCID20536876,FALSE,563,0.04,0.65,,1.00,335,110,,24
983,mdma,ESI+,DTXCID20540519,FALSE,563,0.09,0.38,,3.00,210,444,,9
983,mdma,ESI+,DTXCID20549986,FALSE,563,0.09,0.46,,1.50,205,348,,22
983,mdma,ESI+,DTXCID20574051,FALSE,563,0.04,0.63,,3.00,294,135,,9
983,mdma,ESI+,DTXCID20578115,FALSE,563,0.04,0.40,,1.67,314,416,,21
983,mdma,ESI+,DTXCID20582252,FALSE,563,0.06,0.35,,1.33,283,472,,23
983,mdma,ESI+,DTXCID20591425,FALSE,563,0.04,0.30,,3.00,306,501,,9
983,mdma,ESI+,DTXCID20609276,FALSE,563,0.06,0.56,,2.00,265,222,,18
983,mdma,ESI+,DTXCID20613676,FALSE,563,0.06,0.52,,2.00,279,276,,18
983,mdma,ESI+,DTXCID20617598,FALSE,563,0.04,0.34,,0.00,335,480,,25
983,mdma,ESI+,DTXCID20675158,FALSE,563,0.04,,,2.00,330,,,18
983,mdma,ESI+,DTXCID20687155,FALSE,563,0.04,0.52,,0.00,293,275,,25
983,mdma,ESI+,DTXCID20737508,FALSE,563,0.02,,,2.50,358,,,12
983,mdma,ESI+,DTXCID20834001,FALSE,563,0.02,0.43,,2.50,361,394,,12
983,mdma,ESI+,DTXCID20840147,FALSE,563,0.04,0.60,,2.00,290,174,,18
983,mdma,ESI+,DTXCID20841437,FALSE,563,0.04,1.03,,1.00,298,3,,24
983,mdma,ESI+,DTXCID20881631,FALSE,563,0.06,0.56,,0.00,283,220,,25
983,mdma,ESI+,DTXCID20891755,FALSE,563,0.13,0.77,,1.00,136,28,,24
983,mdma,ESI+,DTXCID20913880,FALSE,563,0.09,0.62,,1.00,173,153,,24
983,mdma,ESI+,DTXCID20954970,FALSE,563,0.04,0.76,,3.00,335,35,,9
983,mdma,ESI+,DTXCID20962994,FALSE,563,0.16,0.25,,1.50,94,525,,22
983,mdma,ESI+,DTXCID301006311,FALSE,563,0.11,0.49,,1.00,159,316,,24
983,mdma,ESI+,DTXCID301014609,FALSE,563,0.23,0.44,,1.00,49,377,,24
983,mdma,ESI+,DTXCID301014611,FALSE,563,0.09,0.63,,1.00,180,137,,24
983,mdma,ESI+,DTXCID301041622,FALSE,563,0.02,0.54,,1.50,361,251,,22
983,mdma,ESI+,DTXCID30109090,FALSE,563,0.13,0.26,,1.50,128,518,,22
983,mdma,ESI+,DTXCID30120508,FALSE,563,0.22,0.43,,2.25,55,386,,16
983,mdma,ESI+,DTXCID301219895,FALSE,563,0.02,0.50,,0.00,361,295,,25
983,mdma,ESI+,DTXCID30131679,FALSE,563,0.17,0.46,,2.22,88,352,,17
983,mdma,ESI+,DTXCID301322818,FALSE,563,0.02,0.61,,0.00,361,155,,25
983,mdma,ESI+,DTXCID301348799,FALSE,563,0.04,0.28,,1.50,334,512,,22
983,mdma,ESI+,DTXCID301379138,FALSE,563,0.21,0.60,,3.00,59,163,,9
983,mdma,ESI+,DTXCID301403856,FALSE,563,0.06,0.57,,2.25,277,213,,16
983,mdma,ESI+,DTXCID301414281,FALSE,563,0.06,0.47,,0.00,283,337,,25
983,mdma,ESI+,DTXCID301454685,FALSE,563,0.04,0.64,,0.00,335,128,,25
983,mdma,ESI+,DTXCID301484476,FALSE,563,0.02,,,2.00,361,,,18
983,mdma,ESI+,DTXCID30231123,FALSE,563,0.31,0.43,,3.00,35,390,,9
983,mdma,ESI+,DTXCID30305873,FALSE,563,0.15,0.40,,3.00,101,418,,9
983,mdma,ESI+,DTXCID30316040,FALSE,563,0.09,0.40,,3.00,199,420,,9
983,mdma,ESI+,DTXCID30331213,FALSE,563,0.11,0.52,,2.00,150,271,,18
983,mdma,ESI+,DTXCID30342647,FALSE,563,0.14,0.28,,1.00,113,514,,24
983,mdma,ESI+,DTXCID30342788,FALSE,563,0.13,0.44,,1.67,137,375,,21
983,mdma,ESI+,DTXCID30351592,FALSE,563,0.04,0.36,,1.00,292,469,,24
983,mdma,ESI+,DTXCID30375551,FALSE,563,0.07,0.59,,1.50,240,187,,22
983,mdma,ESI+,DTXCID30408075,FALSE,563,0.04,0.35,,1.00,304,477,,24
983,mdma,ESI+,DTXCID30419000,FALSE,563,0.11,0.67,,2.00,156,95,,18
983,mdma,ESI+,DTXCID30434399,FALSE,563,0.04,0.73,,1.50,335,45,,22
983,mdma,ESI+,DTXCID30444973,FALSE,563,0.13,0.64,,1.50,133,127,,22
983,mdma,ESI+,DTXCID30454653,FALSE,563,0.04,0.29,,1.50,323,509,,22
983,mdma,ESI+,DTXCID30459082,FALSE,563,0.04,0.37,,1.50,335,452,,22
983,mdma,ESI+,DTXCID30477569,FALSE,563,0.06,0.32,,2.50,280,488,,12
983,mdma,ESI+,DTXCID30508307,FALSE,563,0.07,0.72,,1.50,241,55,,22
983,mdma,ESI+,DTXCID30552880,FALSE,563,0.12,1.00,,1.50,144,4,,22
983,mdma,ESI+,DTXCID30583896,FALSE,563,0.04,0.23,,2.50,332,531,,12
983,mdma,ESI+,DTXCID30675705,FALSE,563,0.04,0.91,,2.00,324,13,,18
983,mdma,ESI+,DTXCID30760049,FALSE,563,0.02,0.51,,1.50,361,292,,22
983,mdma,ESI+,DTXCID30782206,FALSE,563,0.02,0.53,,1.00,361,256,,24
983,mdma,ESI+,DTXCID30863488,FALSE,563,0.22,0.40,,2.00,54,417,,18
983,mdma,ESI+,DTXCID30867941,FALSE,563,0.02,0.06,,2.00,340,550,,18
983,mdma,ESI+,DTXCID30869723,FALSE,563,0.11,0.36,,0.00,149,466,,25
983,mdma,ESI+,DTXCID30878037,FALSE,563,0.04,0.74,,1.50,309,41,,22
983,mdma,ESI+,DTXCID30879261,FALSE,563,0.04,0.64,,2.00,335,119,,18
983,mdma,ESI+,DTXCID30888575,FALSE,563,0.02,0.41,,1.00,361,406,,24
983,mdma,ESI+,DTXCID30898730,FALSE,563,0.02,0.52,,2.00,356,272,,18
983,mdma,ESI+,DTXCID30947818,FALSE,563,0.04,0.58,,1.67,310,204,,21
983,mdma,ESI+,DTXCID30948648,FALSE,563,0.09,0.65,,2.00,182,114,,18
983,mdma,ESI+,DTXCID30961812,FALSE,563,0.13,0.41,,1.50,134,411,,22
983,mdma,ESI+,DTXCID30971491,FALSE,563,0.06,0.84,,1.00,259,20,,24
983,mdma,ESI+,DTXCID30975914,FALSE,563,0.02,0.63,,1.00,361,130,,24
983,mdma,ESI+,DTXCID30998860,FALSE,563,0.02,0.42,,1.00,359,399,,24
983,mdma,ESI+,DTXCID401000930,FALSE,563,0.20,0.32,,1.50,67,495,,22
983,mdma,ESI+,DTXCID401014614,FALSE,563,0.06,0.94,,1.00,268,10,,24
983,mdma,ESI+,DTXCID40101727,FALSE,563,0.11,0.54,,1.00,155,246,,24
983,mdma,ESI+,DTXCID40103226,FALSE,563,0.23,0.26,,2.33,50,520,,15
983,mdma,ESI+,DTXCID401102861,FALSE,563,0.09,0.53,,1.00,216,261,,24
983,mdma,ESI+,DTXCID40110293,FALSE,563,0.34,0.19,,1.50,33,540,,22
983,mdma,ESI+,DTXCID40115243,FALSE,563,0.15,0.34,,1.50,105,478,,22
983,mdma,ESI+,DTXCID40125049,FALSE,563,0.30,0.40,,2.00,37,422,,18
983,mdma,ESI+,DTXCID40126854,FALSE,563,0.13,0.40,,3.00,131,419,,9
983,mdma,ESI+,DTXCID40133568,FALSE,563,0.11,0.63,,2.50,167,141,,12
983,mdma,ESI+,DTXCID401356147,FALSE,563,0.21,0.59,,0.00,65,183,,25
983,mdma,ESI+,DTXCID401388308,FALSE,563,0.11,0.49,,1.00,167,306,,24
983,mdma,ESI+,DTXCID401414165,FALSE,563,0.09,0.52,,3.00,216,282,,9
983,mdma,ESI+,DTXCID401425469,FALSE,563,0.17,0.50,,1.00,86,299,,24
983,mdma,ESI+,DTXCID401430846,FALSE,563,0.11,0.25,,0.00,167,522,,25
983,mdma,ESI+,DTXCID401432042,FALSE,563,0.09,0.64,,1.00,196,125,,24
983,mdma,ESI+,DTXCID401464839,FALSE,563,0.05,0.50,,0.00,286,305,,25
983,mdma,ESI+,DTXCID401475119,FALSE,563,0.18,,,0.00,83,,,25
983,mdma,ESI+,DTXCID401480827,FALSE,563,0.02,,,2.00,351,,,18
983,mdma,ESI+,DTXCID401483538,FALSE,563,0.02,,,2.50,361,,,12
983,mdma,ESI+,DTXCID401485003,FALSE,563,0.02,,,1.50,361,,,22
983,mdma,ESI+,DTXCID4022072,FALSE,563,3.64,0.66,,3.88,2,103,,4
983,mdma,ESI+,DTXCID40310958,FALSE,563,0.02,0.55,,1.50,361,240,,22
983,mdma,ESI+,DTXCID40350894,FALSE,563,0.07,0.59,,1.00,225,177,,24
983,mdma,ESI+,DTXCID40437573,FALSE,563,0.09,0.35,,1.50,183,475,,22
983,mdma,ESI+,DTXCID40466202,FALSE,563,0.25,0.57,,1.50,45,218,,22
983,mdma,ESI+,DTXCID40510299,FALSE,563,0.04,0.60,,1.00,333,172,,24
983,mdma,ESI+,DTXCID40512718,FALSE,563,0.06,0.68,,1.50,273,90,,22
983,mdma,ESI+,DTXCID40542419,FALSE,563,0.02,0.29,,1.00,350,506,,24
983,mdma,ESI+,DTXCID40550332,FALSE,563,0.02,0.30,,1.00,341,505,,24
983,mdma,ESI+,DTXCID40563806,FALSE,563,0.13,0.45,,2.00,126,366,,18
983,mdma,ESI+,DTXCID40583701,FALSE,563,0.06,0.53,,1.00,280,258,,24
983,mdma,ESI+,DTXCID40585861,FALSE,563,0.06,0.65,,2.50,255,106,,12
983,mdma,ESI+,DTXCID40598870,FALSE,563,0.06,0.59,,2.00,266,180,,18
983,mdma,ESI+,DTXCID40605573,FALSE,563,0.06,0.43,,1.00,283,388,,24
983,mdma,ESI+,DTXCID40627174,FALSE,563,0.04,0.76,,1.50,323,34,,22
983,mdma,ESI+,DTXCID40648581,FALSE,563,0.04,0.50,,1.00,335,302,,24
983,mdma,ESI+,DTXCID40657658,FALSE,563,0.04,0.22,,2.00,301,533,,18
983,mdma,ESI+,DTXCID40814269,FALSE,563,1.41,0.45,,1.67,10,371,,21
983,mdma,ESI+,DTXCID40818666,FALSE,563,0.03,0.46,,1.00,339,355,,24
983,mdma,ESI+,DTXCID40822046,FALSE,563,0.04,0.40,,3.00,308,424,,9
983,mdma,ESI+,DTXCID40823396,FALSE,563,0.07,0.51,,1.50,227,294,,22
983,mdma,ESI+,DTXCID40833778,FALSE,563,0.10,0.19,,2.00,172,541,,18
983,mdma,ESI+,DTXCID40839871,FALSE,563,0.06,0.55,,2.00,247,244,,18
983,mdma,ESI+,DTXCID40855278,FALSE,563,0.02,0.32,,2.50,361,491,,12
983,mdma,ESI+,DTXCID40856023,FALSE,563,0.04,0.51,,3.00,335,285,,9
983,mdma,ESI+,DTXCID40863358,FALSE,563,0.02,0.63,,1.00,342,136,,24
983,mdma,ESI+,DTXCID4087377,FALSE,563,0.21,0.52,,2.50,61,273,,12
983,mdma,ESI+,DTXCID40891752,FALSE,563,0.13,0.69,,1.00,117,78,,24
983,mdma,ESI+,DTXCID40895972,FALSE,563,0.15,0.56,,1.00,99,226,,24
983,mdma,ESI+,DTXCID40908612,FALSE,563,0.03,1.06,,1.00,337,2,,24
983,mdma,ESI+,DTXCID40923865,FALSE,563,0.02,0.70,,1.00,361,65,,24
983,mdma,ESI+,DTXCID40936879,FALSE,563,0.06,0.81,,1.00,283,24,,24
983,mdma,ESI+,DTXCID40989269,FALSE,563,0.02,0.70,,0.00,344,70,,25
983,mdma,ESI+,DTXCID501000383,FALSE,563,0.09,0.51,,1.50,206,286,,22
983,mdma,ESI+,DTXCID501012366,FALSE,563,0.04,0.43,,3.00,326,385,,9
983,mdma,ESI+,DTXCID501014605,FALSE,563,0.06,0.61,,1.00,280,154,,24
983,mdma,ESI+,DTXCID501021557,FALSE,563,0.00,0.34,,3.00,362,483,,9
983,mdma,ESI+,DTXCID50107417,FALSE,563,0.09,0.46,,1.50,187,349,,22
983,mdma,ESI+,DTXCID50115279,FALSE,563,0.11,0.76,,2.22,160,32,,17
983,mdma,ESI+,DTXCID5012503,FALSE,563,1.60,0.61,,3.11,8,158,,8
983,mdma,ESI+,DTXCID501382541,FALSE,563,0.13,0.58,,2.00,121,190,,18
983,mdma,ESI+,DTXCID501415904,FALSE,563,0.15,0.60,,1.33,104,176,,23
983,mdma,ESI+,DTXCID501461533,FALSE,563,0.02,0.98,,0.00,361,7,,25
983,mdma,ESI+,DTXCID501465561,FALSE,563,0.20,0.71,,0.00,70,63,,25
983,mdma,ESI+,DTXCID501471691,FALSE,563,0.00,0.60,,0.00,362,164,,25
983,mdma,ESI+,DTXCID50204091,FALSE,563,0.13,0.27,,2.00,125,515,,18
983,mdma,ESI+,DTXCID50258453,FALSE,563,0.09,0.41,,1.50,203,408,,22
983,mdma,ESI+,DTXCID50315010,FALSE,563,0.05,0.35,,1.50,285,473,,22
983,mdma,ESI+,DTXCID50330440,FALSE,563,0.09,0.75,,3.00,198,39,,9
983,mdma,ESI+,DTXCID50330485,FALSE,563,0.06,0.66,,2.50,268,101,,12
983,mdma,ESI+,DTXCID50378983,FALSE,563,0.09,0.47,,0.00,193,339,,25
983,mdma,ESI+,DTXCID50382666,FALSE,563,0.08,0.48,,1.00,222,325,,24
983,mdma,ESI+,DTXCID50386447,FALSE,563,0.04,0.48,,1.50,313,327,,22
983,mdma,ESI+,DTXCID50396162,FALSE,563,0.05,0.55,,1.50,289,242,,22
983,mdma,ESI+,DTXCID50402510,FALSE,563,0.07,0.60,,1.50,235,161,,22
983,mdma,ESI+,DTXCID50421201,FALSE,563,0.04,0.31,,1.50,317,499,,22
983,mdma,ESI+,DTXCID50450718,FALSE,563,0.04,0.63,,1.50,335,140,,22
983,mdma,ESI+,DTXCID50480338,FALSE,563,0.10,0.44,,2.00,171,379,,18
983,mdma,ESI+,DTXCID50504407,FALSE,563,0.06,0.64,,1.50,246,129,,22
983,mdma,ESI+,DTXCID50513615,FALSE,563,0.04,0.38,,1.50,334,441,,22
983,mdma,ESI+,DTXCID50520309,FALSE,563,0.07,0.68,,1.00,228,91,,24
983,mdma,ESI+,DTXCID50547410,FALSE,563,0.12,0.26,,1.00,139,517,,24
983,mdma,ESI+,DTXCID5066320,FALSE,563,0.38,0.37,,1.94,31,457,,19
983,mdma,ESI+,DTXCID50708100,FALSE,563,0.04,0.50,,1.50,335,301,,22
983,mdma,ESI+,DTXCID50757714,FALSE,563,0.04,0.41,,1.50,333,415,,22
983,mdma,ESI+,DTXCID50804838,FALSE,563,0.04,0.55,,1.50,335,231,,22
983,mdma,ESI+,DTXCID50846617,FALSE,563,0.02,0.55,,1.50,361,236,,22
983,mdma,ESI+,DTXCID50864856,FALSE,563,0.02,0.71,,2.00,354,62,,18
983,mdma,ESI+,DTXCID50878236,FALSE,563,0.04,0.58,,1.00,300,191,,24
983,mdma,ESI+,DTXCID50881260,FALSE,563,0.02,0.63,,3.00,361,138,,9
983,mdma,ESI+,DTXCID50881629,FALSE,563,0.13,0.45,,1.00,115,367,,24
983,mdma,ESI+,DTXCID50897982,FALSE,563,0.02,0.11,,2.00,347,549,,18
983,mdma,ESI+,DTXCID50947491,FALSE,563,0.02,0.52,,3.00,361,274,,9
983,mdma,ESI+,DTXCID50964941,FALSE,563,0.10,0.58,,1.00,168,202,,24
983,mdma,ESI+,DTXCID50966667,FALSE,563,0.10,0.70,,3.00,168,68,,9
983,mdma,ESI+,DTXCID5097325,FALSE,563,0.17,0.46,,1.50,91,359,,22
983,mdma,ESI+,DTXCID50975618,FALSE,563,0.07,0.58,,1.50,237,203,,22
983,mdma,ESI+,DTXCID50976706,FALSE,563,0.02,0.50,,3.00,361,303,,9
983,mdma,ESI+,DTXCID50990861,FALSE,563,0.04,0.47,,2.00,334,343,,18
983,mdma,ESI+,DTXCID50993453,FALSE,563,0.06,0.83,,2.00,252,22,,18
983,mdma,ESI+,DTXCID601011535,FALSE,563,0.02,0.54,,1.00,361,248,,24
983,mdma,ESI+,DTXCID601014608,FALSE,563,0.04,0.76,,1.00,328,31,,24
983,mdma,ESI+,DTXCID601014610,FALSE,563,0.09,0.60,,1.00,179,167,,24
983,mdma,ESI+,DTXCID60104659,FALSE,563,0.11,0.58,,1.78,164,196,,20
983,mdma,ESI+,DTXCID601048996,FALSE,563,0.02,0.52,,1.50,361,270,,22
983,mdma,ESI+,DTXCID60105065,FALSE,563,0.06,0.36,,1.50,260,461,,22
983,mdma,ESI+,DTXCID60115280,FALSE,563,0.06,0.73,,1.50,283,51,,22
983,mdma,ESI+,DTXCID601322817,FALSE,563,0.04,0.58,,0.00,335,194,,25
983,mdma,ESI+,DTXCID601329706,FALSE,563,0.06,0.64,,0.00,267,124,,25
983,mdma,ESI+,DTXCID601333123,FALSE,563,0.57,0.62,,3.00,25,149,,9
983,mdma,ESI+,DTXCID601348031,FALSE,563,0.04,0.57,,3.00,326,209,,9
983,mdma,ESI+,DTXCID601372850,FALSE,563,0.15,0.33,,1.00,98,486,,24
983,mdma,ESI+,DTXCID601395618,FALSE,563,0.06,0.47,,3.00,283,334,,9
983,mdma,ESI+,DTXCID601397688,FALSE,563,0.08,0.58,,3.00,219,199,,9
983,mdma,ESI+,DTXCID601414323,FALSE,563,0.04,0.68,,2.00,335,86,,18
983,mdma,ESI+,DTXCID601430654,FALSE,563,0.17,0.73,,1.00,90,50,,24
983,mdma,ESI+,DTXCID60145749,FALSE,563,1.18,0.58,,1.50,11,200,,22
983,mdma,ESI+,DTXCID601459446,FALSE,563,0.02,0.73,,0.00,361,48,,25
983,mdma,ESI+,DTXCID601461831,FALSE,563,0.02,0.72,,0.00,354,56,,25
983,mdma,ESI+,DTXCID601464330,FALSE,563,0.09,0.39,,3.00,217,428,,9
983,mdma,ESI+,DTXCID601485528,FALSE,563,0.02,,,1.50,355,,,22
983,mdma,ESI+,DTXCID60223874,FALSE,563,0.14,0.43,,1.00,112,383,,24
983,mdma,ESI+,DTXCID60231297,FALSE,563,0.16,0.42,,1.50,92,404,,22
983,mdma,ESI+,DTXCID60250766,FALSE,563,0.29,0.90,,1.00,38,15,,24
983,mdma,ESI+,DTXCID60251879,FALSE,563,0.06,0.25,,1.50,257,528,,22
983,mdma,ESI+,DTXCID60258328,FALSE,563,0.14,0.41,,1.50,111,412,,22
983,mdma,ESI+,DTXCID60274568,FALSE,563,0.09,0.71,,1.00,191,58,,24
983,mdma,ESI+,DTXCID60284900,FALSE,563,0.19,0.53,,1.50,75,254,,22
983,mdma,ESI+,DTXCID60292267,FALSE,563,0.22,0.66,,1.50,56,100,,22
983,mdma,ESI+,DTXCID603170,FALSE,563,0.98,0.39,,2.33,16,433,,15
983,mdma,ESI+,DTXCID60331120,FALSE,563,0.07,0.51,,1.00,234,283,,24
983,mdma,ESI+,DTXCID60352012,FALSE,563,0.11,0.71,,1.00,151,59,,24
983,mdma,ESI+,DTXCID60439453,FALSE,563,0.04,0.45,,1.50,335,362,,22
983,mdma,ESI+,DTXCID60448621,FALSE,563,0.08,0.57,,1.50,221,208,,22
983,mdma,ESI+,DTXCID60451635,FALSE,563,0.06,0.44,,1.50,244,376,,22
983,mdma,ESI+,DTXCID60485758,FALSE,563,0.04,0.24,,1.50,333,530,,22
983,mdma,ESI+,DTXCID60543721,FALSE,563,0.06,0.42,,1.50,263,400,,22
983,mdma,ESI+,DTXCID60590992,FALSE,563,0.07,0.49,,1.00,239,309,,24
983,mdma,ESI+,DTXCID60596873,FALSE,563,0.06,0.47,,2.00,277,338,,18
983,mdma,ESI+,DTXCID60602680,FALSE,563,0.09,0.65,,0.00,201,111,,25
983,mdma,ESI+,DTXCID60627176,FALSE,563,0.04,0.72,,1.50,323,52,,22
983,mdma,ESI+,DTXCID60630029,FALSE,563,0.06,0.53,,1.50,283,265,,22
983,mdma,ESI+,DTXCID60689875,FALSE,563,0.04,0.60,,2.00,318,160,,18
983,mdma,ESI+,DTXCID60711448,FALSE,563,0.06,0.42,,1.50,279,401,,22
983,mdma,ESI+,DTXCID60734399,FALSE,563,0.06,0.36,,1.50,275,467,,22
983,mdma,ESI+,DTXCID60822361,FALSE,563,0.02,0.66,,1.00,343,97,,24
983,mdma,ESI+,DTXCID60835779,FALSE,563,0.18,0.39,,1.00,84,430,,24
983,mdma,ESI+,DTXCID60874784,FALSE,563,0.04,0.15,,2.00,335,546,,18
983,mdma,ESI+,DTXCID60877336,FALSE,563,0.07,0.53,,1.00,226,266,,24
983,mdma,ESI+,DTXCID60881271,FALSE,563,0.06,0.75,,2.00,258,37,,18
983,mdma,ESI+,DTXCID60882824,FALSE,563,0.02,0.68,,0.00,349,92,,25
983,mdma,ESI+,DTXCID60887753,FALSE,563,0.15,0.34,,2.00,97,481,,18
983,mdma,ESI+,DTXCID60888588,FALSE,563,0.04,0.70,,2.00,335,74,,18
983,mdma,ESI+,DTXCID60895712,FALSE,563,0.04,0.48,,1.67,335,320,,21
983,mdma,ESI+,DTXCID60896522,FALSE,563,0.04,0.60,,1.00,325,166,,24
983,mdma,ESI+,DTXCID60901125,FALSE,563,0.04,0.56,,0.00,335,227,,25
983,mdma,ESI+,DTXCID60940655,FALSE,563,0.04,0.41,,1.50,329,407,,22
983,mdma,ESI+,DTXCID60951488,FALSE,563,0.09,0.56,,1.50,218,221,,22
983,mdma,ESI+,DTXCID60955340,FALSE,563,0.21,0.32,,1.50,64,493,,22
983,mdma,ESI+,DTXCID60967307,FALSE,563,0.02,0.28,,2.50,361,511,,12
983,mdma,ESI+,DTXCID60971186,FALSE,563,0.04,1.00,,2.50,335,5,,12
983,mdma,ESI+,DTXCID60972370,FALSE,563,0.04,0.20,,1.50,296,539,,22
983,mdma,ESI+,DTXCID60980758,FALSE,563,0.04,0.40,,1.00,329,421,,24
983,mdma,ESI+,DTXCID60981503,FALSE,563,0.02,0.90,,1.00,361,14,,24
983,mdma,ESI+,DTXCID60987005,FALSE,563,0.09,0.59,,2.00,186,181,,18
983,mdma,ESI+,DTXCID701005127,FALSE,563,0.06,0.43,,1.50,282,391,,22
983,mdma,ESI+,DTXCID701014613,FALSE,563,0.06,0.96,,0.00,282,8,,25
983,mdma,ESI+,DTXCID701077544,FALSE,563,0.04,0.43,,1.50,322,381,,22
983,mdma,ESI+,DTXCID70119618,FALSE,563,0.48,0.63,,2.50,28,142,,12
983,mdma,ESI+,DTXCID70128386,FALSE,563,0.17,0.35,,2.33,85,474,,15
983,mdma,ESI+,DTXCID701334562,FALSE,563,0.18,0.61,,2.50,82,156,,12
983,mdma,ESI+,DTXCID70134508,FALSE,563,0.13,0.43,,1.50,127,382,,22
983,mdma,ESI+,DTXCID701387973,FALSE,563,0.15,0.99,,3.00,100,6,,9
983,mdma,ESI+,DTXCID701464157,FALSE,563,0.04,0.55,,0.00,335,233,,25
983,mdma,ESI+,DTXCID70160948,FALSE,563,0.06,0.62,,2.22,266,148,,17
983,mdma,ESI+,DTXCID70161394,FALSE,563,0.06,0.51,,1.78,278,284,,20
983,mdma,ESI+,DTXCID70197310,TRUE,563,6.86,1.13,,2.00,1,1,,18
983,mdma,ESI+,DTXCID70201906,FALSE,563,0.04,0.42,,2.00,335,397,,18
983,mdma,ESI+,DTXCID70207761,FALSE,563,0.71,0.64,,3.00,20,123,,9
983,mdma,ESI+,DTXCID7021318,FALSE,563,1.03,0.69,,1.50,14,82,,22
983,mdma,ESI+,DTXCID70228774,FALSE,563,0.12,0.37,,1.50,142,448,,22
983,mdma,ESI+,DTXCID70235226,FALSE,563,0.11,0.73,,1.50,167,47,,22
983,mdma,ESI+,DTXCID70250075,FALSE,563,0.06,0.53,,1.50,280,253,,22
983,mdma,ESI+,DTXCID70258591,FALSE,563,0.13,0.37,,1.50,118,454,,22
983,mdma,ESI+,DTXCID70275480,FALSE,563,0.19,0.27,,1.00,77,516,,24
983,mdma,ESI+,DTXCID70276270,FALSE,563,0.09,0.49,,1.00,195,318,,24
983,mdma,ESI+,DTXCID70279802,FALSE,563,0.13,0.60,,2.00,122,175,,18
983,mdma,ESI+,DTXCID70291908,FALSE,563,0.17,0.16,,1.50,89,544,,22
983,mdma,ESI+,DTXCID70296756,FALSE,563,0.11,0.66,,1.50,166,98,,22
983,mdma,ESI+,DTXCID70306506,FALSE,563,0.04,0.33,,1.50,335,484,,22
983,mdma,ESI+,DTXCID70342489,FALSE,563,0.04,0.47,,1.50,299,341,,22
983,mdma,ESI+,DTXCID70393855,FALSE,563,0.14,0.41,,1.00,110,409,,24
983,mdma,ESI+,DTXCID70425584,FALSE,563,0.07,0.28,,1.00,242,510,,24
983,mdma,ESI+,DTXCID70434353,FALSE,563,0.06,0.70,,2.50,282,69,,12
983,mdma,ESI+,DTXCID70439944,FALSE,563,0.06,0.43,,1.50,256,384,,22
983,mdma,ESI+,DTXCID70442155,FALSE,563,0.04,0.53,,1.50,335,255,,22
983,mdma,ESI+,DTXCID70454652,FALSE,563,0.04,0.22,,1.50,333,536,,22
983,mdma,ESI+,DTXCID70464170,FALSE,563,0.11,0.52,,1.50,157,280,,22
983,mdma,ESI+,DTXCID70464918,FALSE,563,0.11,0.56,,1.50,145,229,,22
983,mdma,ESI+,DTXCID70514649,FALSE,563,0.04,0.52,,1.50,327,278,,22
983,mdma,ESI+,DTXCID70592801,FALSE,563,0.04,0.49,,2.00,335,319,,18
983,mdma,ESI+,DTXCID70606952,FALSE,563,0.04,0.48,,0.00,335,332,,25
983,mdma,ESI+,DTXCID70739077,FALSE,563,0.04,0.46,,3.00,335,357,,9
983,mdma,ESI+,DTXCID70767153,FALSE,563,0.02,0.58,,1.00,361,198,,24
983,mdma,ESI+,DTXCID70810936,FALSE,563,1.72,0.94,,2.00,6,11,,18
983,mdma,ESI+,DTXCID70823208,FALSE,563,0.09,0.79,,2.00,185,26,,18
983,mdma,ESI+,DTXCID70823703,FALSE,563,0.04,0.46,,1.50,305,353,,22
983,mdma,ESI+,DTXCID70844059,FALSE,563,0.02,0.49,,0.00,361,307,,25
983,mdma,ESI+,DTXCID70845243,FALSE,563,0.02,0.29,,1.50,361,508,,22
