Feature ID,Chemical Name,Ionization Mode,DTXCID,Number of candidate structures for feature,Chemical metadata score,Correct SSM structure,Hazard score,MS2 score (neg),MS2 score (pos),Chemical metadata rank,Hazard rank,MS2 rank (pos),MS2 rank (neg),Sources,Patents,Articles,PubMed Record Count,AMOS methods count,AMOS fact sheets count,AMOS spectra count,Presence in water lists count,Sources_norm,Patents_norm,Articles_norm,PubMed Record Count_norm,AMOS methods count_norm,AMOS fact sheets count_norm,AMOS spectra count_norm,Presence in water lists count_norm
5136,theophylline,ESI-,DTXCID30209261,93,0.330377397665253,False,2,0.6427208876,,9,7,,51,58,688,117,3,1,1,177,0,0.12691466083151,0.000813994072514094,9.3526675086732e-05,4.42615622265926e-06,0.0053475935828877,0.0625,0.134703196347032,0
5136,theophylline,ESI-,DTXCID30279146,93,0.00875353460305064,False,1,0.5448630373,0.4622902243,40,11,62,64,4,0,1,0,0,0,0,0,0.0087527352297593,0,7.9937329133959e-07,0,0,0,0,0
5136,theophylline,ESI-,DTXCID30292471,93,0.0154144826261689,False,1,0.5506206967,0.5021106976,21,11,60,63,6,0,1,1,0,0,3,0,0.0131291028446389,0,7.9937329133959e-07,1.47538540755309e-06,0,0,0.00228310502283105,0
5136,theophylline,ESI-,DTXCID30353612,93,0.00875657687700556,False,0,0.8404253333,0.6904920866,38,12,37,22,4,2,0,1,0,0,0,0,0.0087527352297593,2.36626183870376e-06,0,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID30359477,93,0.00662489109920642,False,1.5,0.9764520188,1.1230112756,44,9,8,13,3,51,0,0,0,0,0,0,0.00656455142231947,6.03396768869459e-05,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID30495667,93,0.00662134170644837,False,1.5,0.8248861082,0.7939100722,45,9,25,23,3,48,0,0,0,0,0,0,0.00656455142231947,5.67902841288903e-05,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID30527154,93,0.00437796636146233,False,1.5,0.6229669978,,60,9,,54,2,0,2,0,0,0,0,0,0.00437636761487965,0,1.59874658267918e-06,0,0,0,0,0
5136,theophylline,ESI-,DTXCID30705132,93,0.00218818380743982,False,1.5,,,66,9,,,1,0,0,0,0,0,0,0,0.00218818380743982,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID30740462,93,0.00218818380743982,False,1,0.752497484,0.6383245573,66,11,47,36,1,0,0,0,0,0,0,0,0.00218818380743982,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID30765458,93,0.004377550745799,False,1.5,0.9501781901,0.3263843069,61,9,69,15,2,1,0,0,0,0,0,0,0.00437636761487965,1.18313091935188e-06,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID401319654,93,0.00656455142231947,False,1,0.6502083949,0.6169429528,54,11,48,48,3,0,0,0,0,0,0,0,0.00656455142231947,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID401456822,93,0.00876063338856675,False,1,0.59131113,,36,11,,58,4,6,1,0,0,0,0,0,0.0087527352297593,7.09878551611128e-06,7.9937329133959e-07,0,0,0,0,0
5136,theophylline,ESI-,DTXCID4020165,93,0.0265113353216809,False,2.66666666666667,0.510575254,,13,4,,69,10,692,7,0,0,0,5,0,0.0218818380743982,0.000818726596191502,5.59561303937713e-06,0,0,0,0.00380517503805175,0
5136,theophylline,ESI-,DTXCID40202844,93,3.92011906379876,False,2.5,0.1882012903,,2,6,,82,127,96423,1250980,542824,187,5,107,3,0.277899343544858,0.114081032636666,1,0.800874608469597,1,0.3125,0.0814307458143075,0.333333333333333
5136,theophylline,ESI-,DTXCID40220109,93,0.00656682618101837,False,1,,,51,11,,,3,0,1,1,0,0,0,0,0.00656455142231947,0,7.9937329133959e-07,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID40264088,93,0.02579345926958,False,2,0.59293094,0.5849826203,14,7,52,57,9,6,0,3,0,0,8,0,0.0196936542669584,7.09878551611128e-06,0,4.42615622265926e-06,0,0,0.0060882800608828,0
5136,theophylline,ESI-,DTXCID40438984,93,0.00218818380743982,False,1.5,0.5897838385,0.706300459,66,9,35,59,1,0,0,0,0,0,0,0,0.00218818380743982,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID40497632,93,0.00656535079561081,False,1,0.2612559967,0.3344676919,53,11,67,80,3,0,1,0,0,0,0,0,0.00656455142231947,0,7.9937329133959e-07,0,0,0,0,0
5136,theophylline,ESI-,DTXCID40619852,93,0.00437873387671835,False,1.33333333333333,0.4158194792,1.2048717832,58,10,7,73,2,2,0,0,0,0,0,0,0.00437636761487965,2.36626183870376e-06,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID40766037,93,0.00437636761487965,False,1.5,0.497329374,0.8283332656,62,9,21,70,2,0,0,0,0,0,0,0,0.00437636761487965,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID40952413,93,0.00656455142231947,False,1,0.7744177609,1.0658835787,54,11,11,30,3,0,0,0,0,0,0,0,0.00656455142231947,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID50109214,93,0.0219598969280063,False,1.5,0.8678313905,1.324032028,17,9,2,20,10,60,7,1,0,0,0,0,0.0218818380743982,7.09878551611129e-05,5.59561303937713e-06,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID501400515,93,0.00437636761487965,False,1,1.3791001698,0.9321156708,62,11,17,2,2,0,0,0,0,0,0,0,0.00437636761487965,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID501453988,93,0.0087527352297593,False,1,0.7469994176,0.6991122584,41,11,36,38,4,0,0,0,0,0,0,0,0.0087527352297593,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID50217484,93,0.015334266100613,False,1.5,0.2130224197,,23,9,,81,7,13,2,0,0,0,0,0,0.0153172866520788,1.53807019515745e-05,1.59874658267918e-06,0,0,0,0,0
5136,theophylline,ESI-,DTXCID50232071,93,0.00881061714166773,False,1,0.5217205473,0.7186602246,32,11,33,67,4,47,1,1,0,0,0,0,0.0087527352297593,5.56071532095384e-05,7.9937329133959e-07,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID50396142,93,0.00658073149756239,False,1,1.4006806749,0.8255895743,47,11,22,1,3,13,1,0,0,0,0,0,0.00656455142231947,1.53807019515745e-05,7.9937329133959e-07,0,0,0,0,0
5136,theophylline,ESI-,DTXCID50508703,93,0.00656535079561081,False,1.5,0.9144434463,,53,9,,18,3,0,1,0,0,0,0,0,0.00656455142231947,0,7.9937329133959e-07,0,0,0,0,0
5136,theophylline,ESI-,DTXCID506132,93,1.14378508706468,False,4.27777777777778,0.7375076951,1.0317469323,6,2,14,40,74,66174,5975,2060,10,6,176,3,0.161925601750547,0.0782925054571914,0.00477625541575405,0.00303929393955936,0.053475935828877,0.375,0.133942161339422,0.333333333333333
5136,theophylline,ESI-,DTXCID50682153,93,0.00438701579315382,False,2,0.55080612,0.423187822,55,7,66,62,2,9,0,0,0,0,0,0,0.00437636761487965,1.06481782741669e-05,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID50861087,93,0.00219291633111723,False,1.5,0.1094289798,,65,9,,85,1,4,0,0,0,0,0,0,0.00218818380743982,4.73252367740752e-06,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID50984528,93,0.00437636761487965,False,0,0.6496429404,0.965733134,62,12,15,49,2,0,0,0,0,0,0,0,0.00437636761487965,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID601113078,93,0.00437636761487965,False,0,0.6602537739,0.7799180225,62,12,30,46,2,0,0,0,0,0,0,0,0.00437636761487965,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID601176509,93,0.0109459438153647,False,1,0.3841471774,0.6421120386,28,11,45,75,5,3,0,1,0,0,0,0,0.0109409190371991,3.54939275805564e-06,0,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID601317711,93,0.00875500998845819,False,1.5,,0.3284360201,39,9,68,,4,0,1,1,0,0,0,0,0.0087527352297593,0,7.9937329133959e-07,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID601374125,93,0.0125359594117916,False,1,0.6681025689,,26,11,,45,5,61,1,0,0,0,2,0,0.0109409190371991,7.21709860804647e-05,7.9937329133959e-07,0,0,0,0.0015220700152207,0
5136,theophylline,ESI-,DTXCID601480380,93,0.00437636761487965,False,1,,,62,11,,,2,0,0,0,0,0,0,0,0.00437636761487965,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID601490381,93,0.0197303313254583,False,3,,,18,3,,,9,31,0,0,0,0,0,0,0.0196936542669584,3.66770584999083e-05,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID60250488,93,0.00875826712672805,False,1,0.3662069631,0.6417298508,37,11,46,77,4,4,1,0,0,0,0,0,0.0087527352297593,4.73252367740752e-06,7.9937329133959e-07,0,0,0,0,0
5136,theophylline,ESI-,DTXCID60276784,93,0.0154055462102623,False,1,0.7393773075,0.7662740867,22,11,31,39,7,72,2,1,0,0,0,0,0.0153172866520788,8.51854261933354e-05,1.59874658267918e-06,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID60418304,93,0.00437636761487965,False,1,0.6602184634,0.712432471,62,11,34,47,2,0,0,0,0,0,0,0,0.00437636761487965,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID6088901,93,0.0241078224261528,False,1.5,0.8618557192,1.0567006968,15,9,12,21,11,28,4,1,0,0,0,0,0.0240700218818381,3.31276657418527e-05,3.19749316535836e-06,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID60931543,93,0.00218818380743982,False,0,0.4911570713,0.5551492451,66,12,56,71,1,0,0,0,0,0,0,0,0.00218818380743982,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID701019487,93,0.0284760314857722,False,1,0.302384436,,12,11,,78,13,21,6,0,0,0,0,0,0.0284463894967177,2.48457493063895e-05,4.79623974803754e-06,0,0,0,0,0
5136,theophylline,ESI-,DTXCID701423274,93,0,False,1,0.1207997487,,67,11,,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID70209260,93,0.600440933417485,False,1.5,0.6485228331,,8,9,,50,48,280645,9737,9382,0,2,22,0,0.105032822757112,0.332039776861509,0.00778349773777359,0.0138420658936631,0,0.125,0.0167427701674277,0
5136,theophylline,ESI-,DTXCID70255444,93,0.00656455142231947,False,1,0.7679730761,0.4678389858,54,11,61,34,3,0,0,0,0,0,0,0,0.00656455142231947,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID70279509,93,0.00878710974249113,False,1.5,0.7602491063,0.5995369358,33,9,51,35,4,25,6,0,0,0,0,0,0.0087527352297593,2.9578272983797e-05,4.79623974803754e-06,0,0,0,0,0
5136,theophylline,ESI-,DTXCID70630232,93,0.00656810081507753,False,1,1.0267936429,1.2246085543,50,11,5,11,3,3,0,0,0,0,0,0,0.00656455142231947,3.54939275805564e-06,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID7065257,93,1.77428346060694,False,2.5,1.1872799156,,5,6,,5,169,432504,123906,33768,37,4,243,1,0.36980306345733,0.511708855143366,0.0990471470367232,0.0498208144422527,0.197860962566845,0.25,0.184931506849315,0.111111111111111
5136,theophylline,ESI-,DTXCID70740461,93,0.00732558642992982,False,1,0.7992137195,0.6543561003,43,11,43,25,3,0,0,0,0,0,1,0,0.00656455142231947,0,0,0,0,0,0.00076103500761035,0
5136,theophylline,ESI-,DTXCID70869181,93,0.00229111619742344,False,0,1.17300827,1.0694214946,63,12,10,6,1,87,0,0,0,0,0,0,0.00218818380743982,0.000102932389983614,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID80116138,93,0.019128993711739,False,1.77777777777778,0.8070946385,0.5386115831,19,8,57,24,7,1,3,2,0,0,5,0,0.0153172866520788,1.18313091935188e-06,2.39811987401877e-06,2.95077081510618e-06,0,0,0.00380517503805175,0
5136,theophylline,ESI-,DTXCID801296670,93,0.00218818380743982,False,1.5,0.3749318315,0.7246620525,66,9,32,76,1,0,0,0,0,0,0,0,0.00218818380743982,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID80131447,93,0.00659176343346457,False,1.5,0.7729103261,0.6807283091,46,9,39,32,3,23,0,0,0,0,0,0,0.00656455142231947,2.72120111450933e-05,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID80211955,93,0.0161008011471568,False,1,0.7732536306,0.7835741791,20,11,28,31,7,19,0,0,0,0,1,0,0.0153172866520788,2.24794874676857e-05,0,0,0,0,0.00076103500761035,0
5136,theophylline,ESI-,DTXCID80278083,93,0.0138924126109482,False,1,0.597758308,0.5076289147,24,11,59,56,6,0,1,1,0,0,1,0,0.0131291028446389,0,7.9937329133959e-07,1.47538540755309e-06,0,0,0.00076103500761035,0
5136,theophylline,ESI-,DTXCID80542796,93,0.0093615723924577,False,1,0.9270358322,0.9050321978,30,11,18,17,4,512,2,1,0,0,0,0,0.0087527352297593,0.000605763030708163,1.59874658267918e-06,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID80659636,93,0.0088576501239536,False,0,0.5522252844,0.6740845306,31,12,41,60,4,88,1,0,0,0,0,0,0.0087527352297593,0.000104115520902966,7.9937329133959e-07,0,0,0,0,0
5136,theophylline,ESI-,DTXCID80679652,93,0.00438346640039576,False,2,0.6074736427,0.5760213991,56,7,53,55,2,6,0,0,0,0,0,0,0.00437636761487965,7.09878551611128e-06,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID80942934,93,0.00809135396121758,False,0,1.1510632032,0.9443829018,42,12,16,8,3,4,0,0,0,0,2,0,0.00656455142231947,4.73252367740752e-06,0,0,0,0,0.0015220700152207,0
5136,theophylline,ESI-,DTXCID80985841,93,0.00218818380743982,False,0,1.2237100607,0.6884129943,66,12,38,4,1,0,0,0,0,0,0,0,0.00218818380743982,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID90130264,93,0.0307910706980355,False,2.5,1.1591366071,0.8754296653,11,6,19,7,14,129,3,1,0,0,0,0,0.0306345733041575,0.000152623888596393,2.39811987401877e-06,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID901309222,93,0.00657954836664304,False,1,0.3854131822,0.8417856613,48,11,20,74,3,12,1,0,0,0,0,0,0.00656455142231947,1.41975710322226e-05,7.9937329133959e-07,0,0,0,0,0
5136,theophylline,ESI-,DTXCID901341834,93,0.00437864237357854,False,1,0.0602736505,,59,11,,87,2,0,1,1,0,0,0,0,0.00437636761487965,0,7.9937329133959e-07,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID901373233,93,0.00876693280079152,False,1,0.7865338178,0.6119704128,34,11,49,27,4,12,0,0,0,0,0,0,0.0087527352297593,1.41975710322226e-05,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID90530523,93,0.0109996321804342,False,2,0.6313473693,0.8051987846,27,7,24,52,5,45,5,1,0,0,0,0,0.0109409190371991,5.32408913708346e-05,3.99686645669795e-06,1.47538540755309e-06,0,0,0,0
5136,theophylline,ESI-,DTXCID90765459,93,0.00437636761487965,False,1,0.7760988781,0.571745592,62,11,54,28,2,0,0,0,0,0,0,0,0.00437636761487965,0,0,0,0,0,0,0
5136,theophylline,ESI-,DTXCID90822814,93,0.00438308264276775,False,1,0.983103306,1.0747213705,57,11,9,12,2,5,1,0,0,0,0,0,0.00437636761487965,5.9156545967594e-06,7.9937329133959e-07,0,0,0,0,0
5136,theophylline,ESI-,DTXCID90996428,93,0.00219291633111723,False,2,0.6261595678,,65,7,,53,1,4,0,0,0,0,0,0,0.00218818380743982,4.73252367740752e-06,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID001009035,368,0.0373972513505201,False,2.5,0.5430692635,,114,17,,271,5,0,1,0,0,0,1,0,0.0318471337579618,0,2.52557141053163e-05,0,0,0,0.00552486187845304,0
5167,ibuprofen,ESI-,DTXCID001010222,368,0.0256025296269889,False,1.5,0.9005376166,,147,30,,86,4,13,2,0,0,0,0,0,0.0254777070063694,7.43111924088259e-05,5.05114282106327e-05,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID001026257,368,0.038222276755124,False,3,0.5976327032,,105,6,,246,6,1,0,0,0,0,0,0,0.0382165605095541,5.71624556990968e-06,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID001041754,368,0.00636942675159236,False,2.5,0.6044062095,,230,17,,242,1,0,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID001042033,368,0.00636942675159236,False,2.5,0.5341251964,,230,17,,278,1,0,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID001375694,368,0.0127388535031847,False,3,0.8504583956,,219,6,,107,2,0,0,0,0,0,0,0,0.0127388535031847,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID001396456,368,0.153871614067285,False,3,0.7191624833,,22,6,,177,16,356,8,0,0,0,9,0,0.101910828025478,0.00203498342288785,0.000202045712842531,0,0,0,0.0497237569060773,0
5167,ibuprofen,ESI-,DTXCID001423316,368,0.0382337092462639,False,1,0.541101817,,103,32,,272,6,3,0,0,0,0,0,0,0.0382165605095541,1.71487367097291e-05,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID001440671,368,0.0127388535031847,False,2,1.4879523352,,219,23,,17,2,0,0,0,0,0,0,0,0.0127388535031847,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID001464782,368,0.0255029627204747,False,1,0.8942392743,,152,32,,88,4,0,1,0,0,0,0,0,0.0254777070063694,0,2.52557141053163e-05,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00229754,368,0.0567618278740246,False,1.5,0.5573956018,,64,30,,266,8,36,3,0,0,0,1,0,0.0509554140127389,0.000205784840516749,7.5767142315949e-05,0,0,0,0.00552486187845304,0
5167,ibuprofen,ESI-,DTXCID00237652,368,0.0191082802547771,False,1.5,0.5206960157,,189,30,,283,3,0,0,0,0,0,0,0,0.0191082802547771,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID0024501,368,0.339605276412741,False,1.96875,0.3798703016,,9,24,,360,30,800,12,0,0,0,26,0,0.191082802547771,0.00457299645592775,0.000303068569263796,0,0,0,0.143646408839779,0
5167,ibuprofen,ESI-,DTXCID0027567,368,0.297946665673225,False,2.77777777777778,0.3927821475,,11,8,,357,28,500,23,2,0,0,21,0,0.178343949044586,0.00285812278495484,0.000580881424422276,0.000141612971748212,0,0,0.116022099447514,0
5167,ibuprofen,ESI-,DTXCID00293152,368,0.0916880841136053,False,2.33333333333333,0.7746986879,,37,20,,140,10,39,3,1,0,0,5,0,0.0636942675159236,0.000222933577226478,7.5767142315949e-05,7.08064858741061e-05,0,0,0.0276243093922652,0
5167,ibuprofen,ESI-,DTXCID00307809,368,0.0310025688848225,False,2,0.4817962536,,136,23,,308,4,0,0,0,0,0,1,0,0.0254777070063694,0,0,0,0,0,0.00552486187845304,0
5167,ibuprofen,ESI-,DTXCID0031001,368,0.0782589940877352,False,2,0.4498516857,,41,23,,331,12,315,1,0,0,0,0,0,0.0764331210191083,0.00180061735452155,2.52557141053163e-05,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00323382,368,0.0328028443324628,False,1.5,1.7103118218,,121,30,,2,5,138,1,2,0,0,0,0,0.0318471337579618,0.000788841888647536,2.52557141053163e-05,0.000141612971748212,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00343560,368,0.0257592589892021,False,1.33333333333333,0.7730836978,,141,31,,144,4,36,3,0,0,0,0,0,0.0254777070063694,0.000205784840516749,7.5767142315949e-05,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00384978,368,0.0127502859943245,False,2.5,0.4471942355,,217,17,,332,2,2,0,0,0,0,0,0,0.0127388535031847,1.14324911398194e-05,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00387863,368,0.013098976974089,False,2.5,0.9877298077,,196,17,,55,2,63,0,0,0,0,0,0,0.0127388535031847,0.00036012347090431,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00397644,368,0.0558144616559857,False,1.5,0.4414035444,,66,30,,335,6,126,12,0,0,0,3,0,0.0382165605095541,0.00072024694180862,0.000303068569263796,0,0,0,0.0165745856353591,0
5167,ibuprofen,ESI-,DTXCID00413813,368,0.0256358923184898,False,1.5,0.6426543354,,145,30,,230,4,10,4,0,0,0,0,0,0.0254777070063694,5.71624556990968e-05,0.000101022856421265,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID0041775,368,0.109992927188941,False,1.5,0.4774476567,,30,30,,312,12,63,2,0,0,0,6,0,0.0764331210191083,0.00036012347090431,5.05114282106327e-05,0,0,0,0.0331491712707182,0
5167,ibuprofen,ESI-,DTXCID00424580,368,0.0322454013840184,False,1.5,0.7558299422,,122,30,,153,5,52,4,0,0,0,0,0,0.0318471337579618,0.000297244769635304,0.000101022856421265,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID0042955,368,0.0448170278157686,False,1.5,0.4542777845,,81,30,,327,7,36,1,0,0,0,0,0,0.0445859872611465,0.000205784840516749,2.52557141053163e-05,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID0045620,368,0.0943953148567481,False,3.36,0.4787348149,,36,5,,310,13,95,0,0,0,0,2,0,0.0828025477707006,0.00054304332914142,0,0,0,0,0.0110497237569061,0
5167,ibuprofen,ESI-,DTXCID0045967,368,0.0472211764688749,False,2.66666666666667,0.5625394473,,80,11,,261,7,461,0,0,0,0,0,0,0.0445859872611465,0.00263518920772836,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00554492,368,0.0127617184854644,False,2,0.3910758934,,215,23,,358,2,4,0,0,0,0,0,0,0.0127388535031847,2.28649822796387e-05,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00571543,368,0.0311969212341994,False,2,0.9808206767,,131,23,,58,4,34,0,0,0,0,1,0,0.0254777070063694,0.000194352349376929,0,0,0,0,0.00552486187845304,0
5167,ibuprofen,ESI-,DTXCID00682901,368,0.0256573013508623,False,2,0.4303615998,,144,23,,338,4,27,1,0,0,0,0,0,0.0254777070063694,0.000154338630387561,2.52557141053163e-05,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00776076,368,0.00636942675159236,False,3,0.7738589,,230,6,,141,1,0,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00804944,368,0.0191082802547771,False,1.5,0.4008345618,,189,30,,352,3,0,0,0,0,0,0,0,0.0191082802547771,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00815919,368,0.466611635178189,False,3.5,0.3937342607,,6,4,,356,20,55,2,0,0,1,1,0,0.127388535031847,0.000314393506345033,5.05114282106327e-05,0,0,0.333333333333333,0.00552486187845304,0
5167,ibuprofen,ESI-,DTXCID00846824,368,0.00636942675159236,False,2,0.4916040145,,230,23,,302,1,0,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00849496,368,0.0128260531366405,False,2.5,0.6850463255,,204,17,,198,2,2,3,0,0,0,0,0,0.0127388535031847,1.14324911398194e-05,7.5767142315949e-05,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00860964,368,0.0127388535031847,False,1.5,0.8642587522,,219,30,,102,2,0,0,0,0,0,0,0,0.0127388535031847,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00862105,368,0.0382670719377648,False,1.5,0.9757163405,,101,30,,60,6,0,2,0,0,0,0,0,0.0382165605095541,0,5.05114282106327e-05,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00867670,368,0.00638657548830209,False,2,0.761255888,,227,23,,150,1,3,0,0,0,0,0,0,0.00636942675159236,1.71487367097291e-05,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00867877,368,0.0128065136681051,False,2.33333333333333,0.7284394349,,206,20,,169,2,3,2,0,0,0,0,0,0.0127388535031847,1.71487367097291e-05,5.05114282106327e-05,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00877198,368,0.0127388535031847,False,1.5,0.6466730673,,219,30,,228,2,0,0,0,0,0,0,0,0.0127388535031847,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00877411,368,0.0476024102342869,False,2.5,1.525751342,,79,17,,14,4,0,1,0,0,0,4,0,0.0254777070063694,0,2.52557141053163e-05,0,0,0,0.0220994475138122,0
5167,ibuprofen,ESI-,DTXCID00926857,368,0.00636942675159236,False,1.5,0.6862717995,,230,30,,194,1,0,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00937685,368,0.00636942675159236,False,2,0.7616651388,,230,23,,149,1,0,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00951144,368,0.0484331518844607,False,2.5,0.5326176902,,77,17,,279,5,2,0,0,0,0,3,0,0.0318471337579618,1.14324911398194e-05,0,0,0,0,0.0165745856353591,0
5167,ibuprofen,ESI-,DTXCID00954973,368,0.0373719956364148,False,1.5,0.9419355083,,116,30,,71,5,0,0,0,0,0,1,0,0.0318471337579618,0,0,0,0,0,0.00552486187845304,0
5167,ibuprofen,ESI-,DTXCID00955344,368,0.0311500772949311,False,2.5,1.4678957849,,132,17,,18,4,9,1,1,0,0,1,0,0.0254777070063694,5.14462101291872e-05,2.52557141053163e-05,7.08064858741061e-05,0,0,0.00552486187845304,0
5167,ibuprofen,ESI-,DTXCID00970173,368,0.00637514299716227,False,1.5,0.5078582509,,229,30,,295,1,1,0,0,0,0,0,0,0.00636942675159236,5.71624556990968e-06,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00979207,368,0.00636942675159236,False,1.5,0.7965433814,,230,30,,131,1,0,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID00979823,368,0.00636942675159236,False,2.5,0.8445288827,,230,17,,110,1,0,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID101047236,368,0.00636942675159236,False,2,0.425722757,,230,23,,340,1,0,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID10126720,368,0.0198469362800292,False,2.5,0.8447462722,,163,17,,109,3,62,4,4,0,0,0,0,0.0191082802547771,0.0003544072253344,0.000101022856421265,0.000283225943496424,0,0,0,0
5167,ibuprofen,ESI-,DTXCID101370673,368,0.0127560022398944,False,0,0.9354515097,,216,33,,74,2,3,0,0,0,0,0,0,0.0127388535031847,1.71487367097291e-05,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID101376790,368,0.0629800623161831,False,2.66666666666667,0.4856348306,,54,11,,305,9,6,1,1,0,0,1,0,0.0573248407643312,3.42974734194581e-05,2.52557141053163e-05,7.08064858741061e-05,0,0,0.00552486187845304,0
5167,ibuprofen,ESI-,DTXCID101395194,368,0.0127502859943245,False,3,1.4252538543,,217,6,,23,2,2,0,0,0,0,0,0,0.0127388535031847,1.14324911398194e-05,0,0,0,0,0,0
5167,ibuprofen,ESI-,DTXCID101395687,368,0.0191311452370567,False,3,1.4365480952,,185,6,,22,3,4,0,0,0,0,0,0,0.0191082802547771,2.28649822796387e-05,0,0,0,0,0,0
