Feature ID,Chemical Name,Tracer DTXSID,Ionization Mode,Mass Error (PPM),Retention Time Difference,Total Detection Count,Total Detection Percentage,Max CV Across Samples,Mass,Retention Time,INPUT,DTXCID_INDIVIDUAL_COMPONENT,MONOISOTOPIC_MASS_INDIVIDUAL_COMPONENT,SMILES_INDIVIDUAL_COMPONENT,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,MOLECULAR_FORMULA,MONOISOTOPIC_MASS,EXPOCAST_MEDIAN_EXPOSURE_PREDICTION_MG/KG-BW/DAY,EXPOCAST,NHANES,DATA_SOURCES,TOXCAST_PERCENT_ACTIVE,TOXCAST_NUMBER_OF_ASSAYS/TOTAL,MASS_DIFFERENCE,FOUND_BY,Acute Mammalian Toxicity Oral_score,Acute Mammalian Toxicity Oral_authority,Acute Mammalian Toxicity Inhalation_score,Acute Mammalian Toxicity Inhalation_authority,Acute Mammalian Toxicity Dermal_score,Acute Mammalian Toxicity Dermal_authority,Carcinogenicity_score,Carcinogenicity_authority,Genotoxicity Mutagenicity_score,Genotoxicity Mutagenicity_authority,Endocrine Disruption_score,Endocrine Disruption_authority,Reproductive_score,Reproductive_authority,Developmental_score,Developmental_authority,Neurotoxicity Repeat Exposure_score,Neurotoxicity Repeat Exposure_authority,Neurotoxicity Single Exposure_score,Neurotoxicity Single Exposure_authority,Systemic Toxicity Repeat Exposure_score,Systemic Toxicity Repeat Exposure_authority,Systemic Toxicity Single Exposure_score,Systemic Toxicity Single Exposure_authority,Skin Sensitization_score,Skin Sensitization_authority,Skin Irritation_score,Skin Irritation_authority,Eye Irritation_score,Eye Irritation_authority,Acute Aquatic Toxicity_score,Acute Aquatic Toxicity_authority,Chronic Aquatic Toxicity_score,Chronic Aquatic Toxicity_authority,Persistence_score,Persistence_authority,Bioaccumulation_score,Bioaccumulation_authority,Exposure_score,Exposure_authority,SSM chemical
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID80200849,293.177964365,[H]C12CCC(OCCN(C)C)(c3ccccc13)c1ccccc21,DTXSID50224754,"9,10-Ethanoanthracene, 9,10-dihydro-9-(2-dimethylaminoethoxy)-, 2-iodoethanolate",73986-97-7,JYNGMZURSMCPMF-UHFFFAOYSA-N,"2-Iodoethan-1-ol--2-[(9,10-ethanoanthracen-9(10H)-yl)oxy]-N,N-dimethylethan-1-amine (1/1)",C22H28INO2,465.11647,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID90223685,293.177964365,COc1ccc(cc1)C1C2CCCN(C)C2c2ccccc12,DTXSID20230943,"1H-Indeno(1,2-b)pyridine, 2,3,4,4a,5,9b-hexahydro-5-(4-methoxyphenyl)-1-methyl-, (4a-alpha,5-alpha,9b-alpha)-",81202-81-5,LZRCRJPJEARXSF-AABGKKOBSA-N,"(4aR,5S,9bR)-5-(4-Methoxyphenyl)-1-methyl-2,3,4,4a,5,9b-hexahydro-1H-indeno[1,2-b]pyridine",C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID10208318,293.177964365,CCN(CC)CC#CC(O)(C1=CC=CC=C1)C1=CC=CC=C1,DTXSID70242511,"2-Butyn-1-ol, 4-(diethylamino)-1,1-diphenyl-, hydrochloride",968-60-5,XQBHHLCJWSWBAM-UHFFFAOYSA-N,"4-(Diethylamino)-1,1-diphenylbut-2-yn-1-ol--hydrogen chloride (1/1)",C20H24ClNO,329.1546421,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID10208318,293.177964365,CCN(CC)CC#CC(O)(C1=CC=CC=C1)C1=CC=CC=C1,DTXSID40914314,"4-(Diethylamino)-1,1-diphenylbut-2-yn-1-ol",968-59-2,JHRYGTLAOSZTOJ-UHFFFAOYSA-N,"4-(Diethylamino)-1,1-diphenylbut-2-yn-1-ol",C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID40846641,293.177964365,CC(C)C1C(NC(CC1=O)C1=CC=CC=C1)C1=CC=CC=C1,DTXSID90385656,"3-Isopropyl-2,6-diphenyl-piperidin-4-one",79246-08-5,LXVGVXNRKSJPEM-UHFFFAOYSA-N,"2,6-Diphenyl-3-(propan-2-yl)piperidin-4-one",C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID80880741,293.177964365,CC1C(N(C)C(C(C)C1=O)C1=CC=CC=C1)C1=CC=CC=C1,DTXSID10639365,"1,3,5-Trimethyl-2,6-diphenylpiperidin-4-one--hydrogen chloride (1/1)",20964-08-3,PQNXBEFNFIBWMC-UHFFFAOYSA-N,"1,3,5-Trimethyl-2,6-diphenylpiperidin-4-one hydrochloride (1:1)",C20H24ClNO,329.1546421,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID301060426,293.177964365,CCC(C)NC(=O)C(CC1=CC=CC=C1)=CC1=CC=CC=C1,DTXSID30875243,ABENZYLNSECBUTYLCINNAMAMIDE,NOCAS_875243,BLBPVMBIPQUGDF-RGEXLXHINA-N,(2Z)-2-Benzyl-N-(butan-2-yl)-3-phenylprop-2-enimidic acid,C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID901340731,293.177964365,CCCCCCC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,DTXSID70911699,2-(3-Phenoxyphenyl)octanenitrile,110472-09-8,OLIJKQSOVMFBSJ-UHFFFAOYNA-N,2-(3-Phenoxyphenyl)octanenitrile,C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID901368587,293.177964365,OC(CN1CCCC1)C=C(C1=CC=CC=C1)C1=CC=CC=C1,DTXSID70914221,"4,4-Diphenyl-1-(pyrrolidin-1-yl)but-3-en-2-ol--hydrogen chloride (1/1)",970-35-4,OQHGOECYVDECFI-UHFFFAOYNA-N,"4,4-Diphenyl-1-(pyrrolidin-1-yl)but-3-en-2-ol--hydrogen chloride (1/1)",C20H24ClNO,329.1546421,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID8094413,293.177964365,O=C(CC(C1=CC=CC=C1)C1=CC=CC=C1)CN1CCCC1,DTXSID30914222,"4,4-Diphenyl-1-(pyrrolidin-1-yl)butan-2-one--hydrogen chloride (1/1)",970-34-3,HLRRMTLQXSOLKO-UHFFFAOYSA-N,"4,4-Diphenyl-1-(pyrrolidin-1-yl)butan-2-one--hydrogen chloride (1/1)",C20H24ClNO,329.1546421,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID60202104,293.177964365,CC1C2CC3=C(C=C(O)C=C3)C1(CCN2C)C1=CC=CC=C1,DTXSID60932691,"3,11-Dimethyl-6-phenyl-1,2,3,4,5,6-hexahydro-2,6-methano-3-benzazocin-8-ol--hydrogen chloride (1/1)",14578-60-0,MRWZEJOGQLUAKS-UHFFFAOYNA-N,"3,11-Dimethyl-6-phenyl-1,2,3,4,5,6-hexahydro-2,6-methano-3-benzazocin-8-ol--hydrogen chloride (1/1)",C20H24ClNO,329.1546421,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID101472130,293.177964365,CN(C)CCOC1CC2C3=CC=CC=C3C1C1=CC=CC=C21,DTXSID20932854,"(1,3-Dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)acetic acid--2-[(9,10-dihydro-9,10-ethanoanthracen-11-yl)oxy]-N,N-dimethylethan-1-amine (1/1)",14656-20-3,OOVULSHFIKZQGX-UHFFFAOYNA-N,"(1,3-Dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)acetic acid--2-[(9,10-dihydro-9,10-ethanoanthracen-11-yl)oxy]-N,N-dimethylethan-1-amine (1/1)",C29H33N5O5,531.248169183,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID101472130,293.177964365,CN(C)CCOC1CC2C3=CC=CC=C3C1C1=CC=CC=C21,DTXSID00933743,"8-Chloro-1,3-dimethyl-3,9-dihydro-1H-purine-2,6-dione--2-[(9,10-dihydro-9,10-ethanoanthracen-11-yl)oxy]-N,N-dimethylethan-1-amine (1/1)",14978-20-2,SBMRPVCAHFWHPW-UHFFFAOYNA-N,"8-Chloro-1,3-dimethyl-3,9-dihydro-1H-purine-2,6-dione--2-[(9,10-dihydro-9,10-ethanoanthracen-11-yl)oxy]-N,N-dimethylethan-1-amine (1/1)",C27H30ClN5O3,507.2037175,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID901368587,293.177964365,OC(CN1CCCC1)C=C(C1=CC=CC=C1)C1=CC=CC=C1,DTXSID40940113,"4,4-Diphenyl-1-(pyrrolidin-1-yl)but-3-en-2-ol",1866-07-5,DAPHGRKXVIQDJV-UHFFFAOYNA-N,"4,4-Diphenyl-1-(pyrrolidin-1-yl)but-3-en-2-ol",C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,H,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID701452843,293.177964365,CN(C)CC(O)C=C1C2=CC=CC=C2CCC2=CC=CC=C12,DTXSID80950130,"1-(10,11-Dihydro-5H-dibenzo[a,d][7]annulen-5-ylidene)-3-(dimethylamino)propan-2-ol--hydrogen chloride (1/1)",27448-06-2,HCOOZFMWFMHQMP-UHFFFAOYNA-N,"1-(10,11-Dihydro-5H-dibenzo[a,d][7]annulen-5-ylidene)-3-(dimethylamino)propan-2-ol--hydrogen chloride (1/1)",C20H24ClNO,329.1546421,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID701455978,293.177964365,CC(CN1CCCC1)(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,DTXSID80960678,"2-Methyl-1,2-diphenyl-3-(pyrrolidin-1-yl)propan-1-one--hydrogen chloride (1/1)",40281-23-0,FYGJHBPMTIZVSW-UHFFFAOYNA-N,"2-Methyl-1,2-diphenyl-3-(pyrrolidin-1-yl)propan-1-one--hydrogen chloride (1/1)",C20H24ClNO,329.1546421,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID901389599,293.177964365,CC(CN(C)C)C(O)(C#CC1=CC=CC=C1)C1=CC=CC=C1,DTXSID20961780,"5-(Dimethylamino)-4-methyl-1,3-diphenylpent-1-yn-3-ol",4150-93-0,PBLGECCGXYZHSI-UHFFFAOYNA-N,"5-(Dimethylamino)-4-methyl-1,3-diphenylpent-1-yn-3-ol",C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID90118249,293.177964365,C[N+](C)([O-])CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,DTXSID00962775,"3-(10,11-Dihydro-5H-dibenzo[a,d][7]annulen-5-ylidene)-N,N-dimethylpropan-1-amine N-oxide--hydrogen chloride (1/1)",4290-60-2,ZELYQHCTXSGSGS-UHFFFAOYSA-N,"3-(10,11-Dihydro-5H-dibenzo[a,d][7]annulen-5-ylidene)-N,N-dimethylpropan-1-amine N-oxide--hydrogen chloride (1/1)",C20H24ClNO,329.1546421,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID201457955,293.177964365,CCN(CC)CC1=C(OC)C=CC2=CC3=CC=CC=C3C=C12,DTXSID90967173,N-Ethyl-N-[(2-methoxyanthracen-1-yl)methyl]ethanamine--hydrogen chloride (1/1),52723-12-3,MIRZOBOSGDZMCI-UHFFFAOYSA-N,N-Ethyl-N-[(2-methoxyanthracen-1-yl)methyl]ethanamine--hydrogen chloride (1/1),C20H24ClNO,329.1546421,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID4026187,293.177964365,OC(C1CN2CCC1CC2)(C1=CC=CC=C1)C1=CC=CC=C1,DTXSID10973317,(1-Azabicyclo[2.2.2]octan-3-yl)(diphenyl)methanol--hydrogen bromide (1/1),57734-59-5,PGPDYCONSZRNSF-UHFFFAOYNA-N,(1-Azabicyclo[2.2.2]octan-3-yl)(diphenyl)methanol--hydrogen bromide (1/1),C20H24BrNO,373.104127,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID001402754,293.177964365,O=C(CCCN1CCCC1)C1=CC=C(C=C1)C1=CC=CC=C1,DTXSID80975348,"1-([1,1'-Biphenyl]-4-yl)-4-(pyrrolidin-1-yl)butan-1-one",59921-87-8,IHNSBGVKUBYYRJ-UHFFFAOYSA-N,"1-([1,1'-Biphenyl]-4-yl)-4-(pyrrolidin-1-yl)butan-1-one",C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,VH,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID601403843,293.177964365,OC(C1CC2CCN1CC2)(C1=CC=CC=C1)C1=CC=CC=C1,DTXSID10976469,(1-Azabicyclo[2.2.2]octan-2-yl)(diphenyl)methanol,60999-40-8,JNZMANQLHCNXTA-UHFFFAOYNA-N,(1-Azabicyclo[2.2.2]octan-2-yl)(diphenyl)methanol,C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,H,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID601418232,293.177964365,CCC1(CC(C)N(C1=O)C1=CC=C(C)C=C1)C1=CC=CC=C1,DTXSID00991146,3-Ethyl-5-methyl-1-(4-methylphenyl)-3-phenylpyrrolidin-2-one,70872-84-3,JUTWSYCLNGLLCO-UHFFFAOYNA-N,3-Ethyl-5-methyl-1-(4-methylphenyl)-3-phenylpyrrolidin-2-one,C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,H,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID00223272,293.177964365,[H]C12CCC(CC(O)CNC)(C3=C1C=CC=C3)C1=C2C=CC=C1,DTXSID90997995,"1-(9,10-Ethanoanthracen-9(10H)-yl)-3-(methylamino)propan-2-ol--hydrogen chloride (1/1)",76679-95-3,MUOSVLIKDZRWMP-OYNLIQIQSA-N,"(2S)-1-(9,10-Ethanoanthracen-9(10H)-yl)-3-(methylamino)propan-2-ol--hydrogen chloride (1/1)",C20H24ClNO,329.1546421,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID601467665,293.177964365,OC1=CC2=C(C=C1)C1CC2CCCN1CCC1=CC=CC=C1,DTXSID80998097,"2-(2-Phenylethyl)-1,2,3,4,5,6-hexahydro-1,6-methano-2-benzazocin-8-ol--hydrogen bromide (1/1)",76777-23-6,CXPCUYTVAHQYNS-UHFFFAOYNA-N,"2-(2-Phenylethyl)-1,2,3,4,5,6-hexahydro-1,6-methano-2-benzazocin-8-ol--hydrogen bromide (1/1)",C20H24BrNO,373.104127,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID701468109,293.177964365,CC(CN1CCCC1)C1(O)C2=CC=CC=C2C2=CC=CC=C12,DTXSID70999376,9-[1-(Pyrrolidin-1-yl)propan-2-yl]-9H-fluoren-9-ol--hydrogen chloride (1/1),78128-77-5,DHUVWSAZCSYOHY-UHFFFAOYNA-N,9-[1-(Pyrrolidin-1-yl)propan-2-yl]-9H-fluoren-9-ol--hydrogen chloride (1/1),C20H24ClNO,329.1546421,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID501471053,293.177964365,COC1=CC2=C(C=C1)C1NCCCC1C2C1=CC=C(C)C=C1,DTXSID801008362,"7-Methoxy-5-(4-methylphenyl)-2,3,4,4a,5,9b-hexahydro-1H-indeno[1,2-b]pyridine",88763-24-0,JCXQGCWQZGBYBF-DFQSSKMNSA-N,"(4aS,5S,9bS)-7-Methoxy-5-(4-methylphenyl)-2,3,4,4a,5,9b-hexahydro-1H-indeno[1,2-b]pyridine",C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,H,QSAR Model,I,QSAR Model,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID701471061,293.177964365,CN1CCCC2C1C1=C(C=C(O)C=C1)C2C1=CC=C(C)C=C1,DTXSID001008370,"1-Methyl-5-(4-methylphenyl)-2,3,4,4a,5,9b-hexahydro-1H-indeno[1,2-b]pyridin-7-ol",88763-38-6,SPIAGQKDAKNOMM-YSIASYRMSA-N,"(4aS,5R,9bS)-1-Methyl-5-(4-methylphenyl)-2,3,4,4a,5,9b-hexahydro-1H-indeno[1,2-b]pyridin-7-ol",C20H23NO,293.177964365,,,,3,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID601012002,293.177964365,CN(C)CCC=C1C2=CC=CC=C2CC(O)C2=CC=CC=C12,DTXSID201019737,10-Hydroxy Amitriptyline Oxalate,1246833-15-7,QFIDJPMHGAQWEF-KCUXUEJTNA-N,"Oxalic acid--(5E)-5-[3-(dimethylamino)propylidene]-10,11-dihydro-5H-dibenzo[a,d][7]annulen-10-ol (1/1)",C22H25NO5,383.173272909,,,,3,,,0.000413035,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID20876749,293.177964365,O=C(C(CC1=CC=CC=C1)N1CCCCC1)C1=CC=CC=C1,DTXSID20276982,"1,3-diphenyl-2-(piperidin-1-yl)propan-1-one",5326-25-0,PEARTEASXPIIQB-UHFFFAOYSA-N,"1,3-Diphenyl-2-(piperidin-1-yl)propan-1-one",C20H23NO,293.177964365,,,,2,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
2565,10-hydroxy-amitriptyline,DTXSID90873785,ESI+,1.2872725784,0.0066627,16,28.07,0.1364,293.1783774,6.7066627,293.1783774,DTXCID60879638,293.177964365,CCN(CC)CC(O)C1=C2C=CC=CC2=CC2=CC=CC=C12,DTXSID40286427,NSC45733,6297-86-5,DIAUQQRVHZSKGU-UHFFFAOYSA-N,1-(Anthracen-9-yl)-2-(diethylamino)ethan-1-ol,C20H23NO,293.177964365,,,,2,,,0.000413035,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
